attribute,utility_range,importance_pct
Price_Bucket,0.4166198248562805,22.895606471166467
Processor_Tier,0.5109889683608383,28.081722550608283
RAM_Bucket,0.26689366987450214,14.66731074835432
Storage_Bucket,0.3807597832657802,20.924895162411566
Warranty_Bucket,0.2443874116717487,13.430465067459362
